IDFertilization,"Fertilization_NPK","Fertilization_NPK_Dose","Fertilization_NPK_Dose_Unit","Fertilization_NPK_Dose_Unit_Type","Fertilization_NPK_Dose_Product_Name",IDCrop_Crop
29882,"P","120.00","kg.ha-1","Single super phosphate","Single super phosphate",9881
29883,"P","120.00","kg.ha-1","Single super phosphate","Single super phosphate",9882
29884,"P","120.00","kg.ha-1","Single super phosphate","Single super phosphate",9883
29885,"P","120.00","kg.ha-1","Single super phosphate","Single super phosphate",9884
29886,"P","120.00","kg.ha-1","Single super phosphate","Single super phosphate",9885
29887,"P","120.00","kg.ha-1","Single super phosphate","Single super phosphate",9886
29888,"P","120.00","kg.ha-1","Single super phosphate","Single super phosphate",9887
29889,"P","120.00","kg.ha-1","Single super phosphate","Single super phosphate",9888
29890,"P","120.00","kg.ha-1","Single super phosphate","Single super phosphate",9889
29891,"K","NA","NA","NA","NA",9820
29892,"K","NA","NA","NA","NA",9821
29893,"K","NA","NA","NA","NA",9822
29894,"K","NA","NA","NA","NA",9823
29895,"K","NA","NA","NA","NA",9824
29896,"K","NA","NA","NA","NA",9825
29897,"K","NA","NA","NA","NA",9826
29898,"K","NA","NA","NA","NA",9827
29899,"K","NA","NA","NA","NA",9828
29900,"K","NA","NA","NA","NA",9829
29901,"K","NA","NA","NA","NA",9830
29902,"K","NA","NA","NA","NA",9831
29903,"K","NA","NA","NA","NA",9832
29904,"K","NA","NA","NA","NA",9833
29905,"K","NA","NA","NA","NA",9834
29906,"K","NA","NA","NA","NA",9835
29907,"K","NA","NA","NA","NA",9836
29908,"K","NA","NA","NA","NA",9837
29909,"K","NA","NA","NA","NA",9838
29910,"K","NA","NA","NA","NA",9839
29911,"K","NA","NA","NA","NA",9840
29912,"K","NA","NA","NA","NA",9841
29913,"K","NA","NA","NA","NA",9842
29914,"K","NA","NA","NA","NA",9843
29915,"K","NA","NA","NA","NA",9844
29916,"K","NA","NA","NA","NA",9845
29917,"K","NA","NA","NA","NA",9846
29918,"K","NA","NA","NA","NA",9847
29919,"K","NA","NA","NA","NA",9848
29920,"K","NA","NA","NA","NA",9849
29921,"K","NA","NA","NA","NA",9850
29922,"K","NA","NA","NA","NA",9851
29923,"K","NA","NA","NA","NA",9852
29924,"K","NA","NA","NA","NA",9853
29925,"K","NA","NA","NA","NA",9854
29926,"K","NA","NA","NA","NA",9855
29927,"K","NA","NA","NA","NA",9856
29928,"K","NA","NA","NA","NA",9857
29929,"K","NA","NA","NA","NA",9858
29930,"K","NA","NA","NA","NA",9859
29931,"K","NA","NA","NA","NA",9860
29932,"K","NA","NA","NA","NA",9861
29933,"K","NA","NA","NA","NA",9862
29934,"K","NA","NA","NA","NA",9863
29935,"K","NA","NA","NA","NA",9864
29936,"K","NA","NA","NA","NA",9865
29937,"K","NA","NA","NA","NA",9866
29938,"K","NA","NA","NA","NA",9867
29939,"K","NA","NA","NA","NA",9868
29940,"K","NA","NA","NA","NA",9869
29941,"K","NA","NA","NA","NA",9870
29942,"K","NA","NA","NA","NA",9871
29943,"K","NA","NA","NA","NA",9872
29944,"K","NA","NA","NA","NA",9873
29945,"K","NA","NA","NA","NA",9874
29946,"K","NA","NA","NA","NA",9875
29947,"K","NA","NA","NA","NA",9876
29948,"K","NA","NA","NA","NA",9877
29949,"K","NA","NA","NA","NA",9878
29950,"K","NA","NA","NA","NA",9879
29951,"K","NA","NA","NA","NA",9880
29952,"K","NA","NA","NA","NA",9881
29953,"K","NA","NA","NA","NA",9882
29954,"K","NA","NA","NA","NA",9883
29955,"K","NA","NA","NA","NA",9884
29956,"K","NA","NA","NA","NA",9885
29957,"K","NA","NA","NA","NA",9886
29958,"K","NA","NA","NA","NA",9887
29959,"K","NA","NA","NA","NA",9888
29960,"K","NA","NA","NA","NA",9889
29996,"N","0.00","kg.ha-1","N",NULL,9900
29997,"N","0.00","kg.ha-1","N",NULL,9901
29998,"N","0.00","kg.ha-1","N",NULL,9902
29999,"N","0.00","kg.ha-1","N",NULL,9903
30000,"N","0.00","kg.ha-1","N",NULL,9904
30001,"N","0.00","kg.ha-1","N",NULL,9905
30002,"N","0.00","kg.ha-1","N",NULL,9906
30003,"N","0.00","kg.ha-1","N",NULL,9907
30004,"N","0.00","kg.ha-1","N",NULL,9908
30005,"N","0.00","kg.ha-1","N",NULL,9909
30006,"N","0.00","kg.ha-1","N",NULL,9910
30008,"N","0.00","kg.ha-1","N",NULL,9911
30009,"P","0.00 or 30.00 or 60.00","kg.ha-1","P2O5","NULL or Triple super phosphate",9900
30010,"P","0.00 or 30.00 or 60.00","kg.ha-1","P2O5","NULL or Triple super phosphate",9901
30011,"P","0.00 or 30.00 or 60.00","kg.ha-1","P2O5","NULL or Triple super phosphate",9902
30012,"P","0.00 or 30.00 or 60.00","kg.ha-1","P2O5","NULL or Triple super phosphate",9903
30013,"P","0.00 or 30.00 or 60.00","kg.ha-1","P2O5","NULL or Triple super phosphate",9904
30014,"P","0.00 or 30.00 or 60.00","kg.ha-1","P2O5","NULL or Triple super phosphate",9905
30015,"P","0.00 or 30.00 or 60.00","kg.ha-1","P2O5","NULL or Triple super phosphate",9906
30016,"P","0.00 or 30.00 or 60.00","kg.ha-1","P2O5","NULL or Triple super phosphate",9907
30017,"P","0.00 or 30.00 or 60.00","kg.ha-1","P2O5","NULL or Triple super phosphate",9908
30018,"P","0.00 or 30.00 or 60.00","kg.ha-1","P2O5","NULL or Triple super phosphate",9909
30019,"P","0.00 or 30.00 or 60.00","kg.ha-1","P2O5","NULL or Triple super phosphate",9910
30020,"P","0.00 or 30.00 or 60.00","kg.ha-1","P2O5","NULL or Triple super phosphate",9911
30022,"K","NA","NA","NA","NA",9900
30023,"K","NA","NA","NA","NA",9901
30024,"K","NA","NA","NA","NA",9902
30025,"K","NA","NA","NA","NA",9903
30026,"K","NA","NA","NA","NA",9904
30027,"K","NA","NA","NA","NA",9905
30028,"K","NA","NA","NA","NA",9906
30029,"K","NA","NA","NA","NA",9907
30030,"K","NA","NA","NA","NA",9908
30031,"K","NA","NA","NA","NA",9909
30032,"K","NA","NA","NA","NA",9910
30033,"K","NA","NA","NA","NA",9911
30034,"N","0.00","kg.ha-1","N",NULL,9914
30035,"N","0.00","kg.ha-1","N",NULL,9915
30036,"N","0.00","kg.ha-1","N",NULL,9916
30037,"N","0.00","kg.ha-1","N",NULL,9917
30038,"N","0.00","kg.ha-1","N",NULL,9918
30039,"N","0.00","kg.ha-1","N",NULL,9919
30040,"N","0.00","kg.ha-1","N",NULL,9920
30041,"P","0.00","kg.ha-1","P",NULL,9914
30042,"P","0.00","kg.ha-1","P",NULL,9915
30043,"P","0.00","kg.ha-1","P",NULL,9916
30044,"P","0.00","kg.ha-1","P",NULL,9917
30045,"P","0.00","kg.ha-1","P",NULL,9918
30046,"P","0.00","kg.ha-1","P",NULL,9919
30047,"P","0.00","kg.ha-1","P",NULL,9920
30048,"K","0.00","kg.ha-1","K",NULL,9914
30049,"K","0.00","kg.ha-1","K",NULL,9915
30050,"K","0.00","kg.ha-1","K",NULL,9916
30051,"K","0.00","kg.ha-1","K",NULL,9917
30052,"K","0.00","kg.ha-1","K",NULL,9918
30053,"K","0.00","kg.ha-1","K",NULL,9919
30054,"K","0.00","kg.ha-1","K",NULL,9920
30055,"N","56.00","kg.ha-1","N","Ammonium nitrate",9921
30056,"N","56.00","kg.ha-1","N","Ammonium nitrate",9922
30057,"N","56.00","kg.ha-1","N","Ammonium nitrate",9923
30058,"P","NA","NA","NA","NA",9921
30059,"P","NA","NA","NA","NA",9922
30060,"P","NA","NA","NA","NA",9923
30061,"K","NA","NA","NA","NA",9921
30062,"K","NA","NA","NA","NA",9922
30063,"K","NA","NA","NA","NA",9923
30064,"N","0.00","kg.ha-1","N",NULL,9924
30065,"N","0.00","kg.ha-1","N",NULL,9925
30066,"K","0.00","kg.ha-1","K",NULL,9924
30067,"K","0.00","kg.ha-1","K",NULL,9925
30068,"P","10.00","kg.ha-1","Super phosphate","Super phosphate",9924
30069,"P","10.00","kg.ha-1","Super phosphate","Super phosphate",9925
30070,"N","0.00","kg.ha-1","N",NULL,9927
30071,"K","0.00","kg.ha-1","K",NULL,9927
30072,"P","60.00","kg.ha-1","Super phosphate","Super phosphate",9927
30073,"N","0.00","kg.ha-1","N",NULL,9928
30074,"K","0.00","kg.ha-1","K",NULL,9928
30075,"P","15.00","kg.ha-1","Super phosphate","Super phosphate",9928
30076,"N","0.00","kg.ha-1","N",NULL,9929
30077,"K","0.00","kg.ha-1","K",NULL,9929
30078,"P","15.00","kg.ha-1","Super phosphate","Super phosphate",9929
30079,"N","0.00","kg.ha-1","N",NULL,9930
30080,"K","0.00","kg.ha-1","K",NULL,9930
30081,"P","15.00","kg.ha-1","Super phosphate","Super phosphate",9930
30082,"N","0.00","kg.ha-1","N",NULL,9931
30083,"K","0.00","kg.ha-1","K",NULL,9931
30084,"P","10.00","kg.ha-1","Super phosphate","Super phosphate",9931
30085,"N","0.00","kg.ha-1","N",NULL,9932
30086,"K","0.00","kg.ha-1","K",NULL,9932
30087,"P","10.00","kg.ha-1","Super phosphate","Super phosphate",9932
30088,"N","0.00","kg.ha-1","N",NULL,9933
30089,"K","0.00","kg.ha-1","K",NULL,9933
30090,"P","10.00","kg.ha-1","Super phosphate","Super phosphate",9933
30091,"N","0.00","kg.ha-1","N",NULL,9934
30092,"N","0.00","kg.ha-1","N",NULL,9937
30093,"K","0.00","kg.ha-1","K",NULL,9934
30094,"K","0.00","kg.ha-1","K",NULL,9937
30096,"P","6.00","kg.ha-1","Super phosphate","Super phosphate",9934
30097,"P","6.00","kg.ha-1","Super phosphate","Super phosphate",9937
30098,"N","0.00","kg.ha-1","N",NULL,9935
30099,"K","0.00","kg.ha-1","K",NULL,9935
30100,"P","6.00","kg.ha-1","Super phosphate","Super phosphate",9935
30101,"N","0.00","kg.ha-1","N",NULL,9936
30102,"K","0.00","kg.ha-1","K",NULL,9936
30103,"P","6.00","kg.ha-1","Super phosphate","Super phosphate",9936
30104,"N","0.00","kg.ha-1","N",NULL,9938
30105,"P","10.00","kg.ha-1","Super phosphate","Super phosphate",9938
30106,"K","0.00","kg.ha-1","K",NULL,9938
30107,"N","0.00","kg.ha-1","N",NULL,9939
30108,"N","0.00","kg.ha-1","N",NULL,9940
30109,"P","10.00","kg.ha-1","Super phosphate","Super phosphate",9939
30110,"P","10.00","kg.ha-1","Super phosphate","Super phosphate",9940
30111,"K","0.00","kg.ha-1","K",NULL,9939
30112,"K","0.00","kg.ha-1","K",NULL,9940
30113,"N","0.00","kg.ha-1","N",NULL,9941
30114,"P","10.00","kg.ha-1","Super phosphate","Super phosphate",9941
30115,"K","0.00","kg.ha-1","K",NULL,9941
30116,"N","0.00","kg.ha-1","N",NULL,9942
30117,"N","0.00","kg.ha-1","N",NULL,9943
30118,"N","0.00","kg.ha-1","N",NULL,9944
30119,"P","60.00","kg.ha-1","Super phosphate","Super phosphate",9942
30120,"P","60.00","kg.ha-1","Super phosphate","Super phosphate",9943
30121,"P","60.00","kg.ha-1","Super phosphate","Super phosphate",9944
30122,"K","0.00","kg.ha-1","K",NULL,9942
30123,"K","0.00","kg.ha-1","K",NULL,9943
30124,"K","0.00","kg.ha-1","K",NULL,9944
30125,"N","0.00","kg.ha-1","N",NULL,9945
30126,"P","0.00","kg.ha-1","P",NULL,9945
30127,"K","0.00","kg.ha-1","K",NULL,9945
30128,"N","15.00","kg.ha-1","N","NA",9947
30130,"P","50.00","kg.ha-1","P","NA",9947
